gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-01 22:12:35 +07,2023-04-01 22:12:35 +07,32,1.149,182.5,30,70,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.911,178,3.547,207
2023-04-01 22:22:35 +07,2023-04-01 22:22:35 +07,32,0.88,150.399994,30,71,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.422,170,2.603,171
2023-04-01 22:32:35 +07,2023-04-01 22:32:35 +07,32,0.648,144.5,29,72,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.025,198,2.275,213
2023-04-01 22:42:35 +07,2023-04-01 22:42:35 +07,32,1.296,155.199997,29,73,1008,0,0,0.01,0,0,0,1,3.9,7.6,2.305,161,3.445,168
2023-04-01 22:52:35 +07,2023-04-01 22:52:35 +07,32,0.687,115.900002,29,74,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.365,230,2.477,159
2023-04-01 23:02:35 +07,2023-04-01 23:02:35 +07,32,0.769,119.599998,29,75,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.676,150,2.852,151
2023-04-01 23:12:35 +07,2023-04-01 23:12:35 +07,32,0.867,124.099998,29,76,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.775,188,3.035,192
2023-04-01 23:22:35 +07,2023-04-01 23:22:35 +07,32,1.195,156.899994,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.923,153,3.228,171
2023-04-01 23:32:35 +07,2023-04-01 23:32:35 +07,32,1.229,159.100006,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.863,161,3.069,182
2023-04-01 23:42:35 +07,2023-04-01 23:42:35 +07,32,1.265,152.899994,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.84,166,3.221,160
2023-04-01 23:52:35 +07,2023-04-01 23:52:35 +07,32,1.073,129.699997,29,78,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.936,165,3.784,161
2023-04-02 00:02:35 +07,2023-04-02 00:02:35 +07,32,1.311,152.600006,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,2.506,177,4.6,174
2023-04-02 00:12:35 +07,2023-04-02 00:12:35 +07,32,1.47,146.600006,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,2.355,161,4.724,170
2023-04-02 00:22:35 +07,2023-04-02 00:22:35 +07,32,1.065,145.600006,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.673,156,3.307,164
2023-04-02 00:32:35 +07,2023-04-02 00:32:35 +07,32,1.109,137.100006,29,77,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.687,176,3.463,152
2023-04-02 00:42:35 +07,2023-04-02 00:42:35 +07,32,0.925,126.699997,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,2.185,157,3.488,159
2023-04-02 00:52:35 +07,2023-04-02 00:52:35 +07,32,0.906,114.300003,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.966,146,3.429,159
2023-04-02 01:02:35 +07,2023-04-02 01:02:35 +07,32,0.827,113.099998,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.212,142,2.823,138
2023-04-02 01:12:35 +07,2023-04-02 01:12:35 +07,32,1.015,140.800003,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.737,168,3.197,140
2023-04-02 01:22:35 +07,2023-04-02 01:22:35 +07,32,1.091,167.699997,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,1.862,193,3.121,166
2023-04-02 01:32:35 +07,2023-04-02 01:32:35 +07,32,0.669,106,29,77,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.991,116,2.147,216
2023-04-02 01:42:35 +07,2023-04-02 01:42:35 +07,32,0.947,112.900002,29,78,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.441,149,2.573,150
2023-04-02 01:52:35 +07,2023-04-02 01:52:35 +07,32,0.909,121.599998,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.421,159,2.671,169
2023-04-02 02:02:35 +07,2023-04-02 02:02:35 +07,32,0.867,132,28,79,1006,0,0,0.01,0,0,0,1,3.9,7.6,1.429,135,2.587,201
