gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-05-24 12:15:22 +07,2022-05-24 12:15:22 +07,32,1.623,1128339866,34,66,1007,112311,0,46.310001,0,0,0,1,4.1,7,2.642,183,4.435,182
2022-05-24 12:25:22 +07,2022-05-24 12:25:22 +07,32,1.336,1130096230,34,66,1007,97680,0,39.560001,0,0,0,1,4.1,7,2.465,150,3.958,162
2022-05-24 12:35:22 +07,2022-05-24 12:35:22 +07,32,1.138,1128477491,34,66,1007,48793,0,23.09,0,0,0,1,4.1,7,1.775,161,3.299,160
2022-05-24 12:45:22 +07,2022-05-24 12:45:22 +07,32,1.4,1127730381,33,68,1007,62524,0,28.639999,0,0,0,1,4.1,7,1.984,160,3.415,238
2022-05-24 12:55:22 +07,2022-05-24 12:55:22 +07,32,1.381,1130181427,33,66,1007,65615,0,28.280001,0,0,0,1,4.1,7.1,2.537,214,4.409,221
2022-05-24 13:05:22 +07,2022-05-24 13:05:22 +07,32,1.464,1129067315,33,67,1007,79161,0,34.59,0,0,0,1,4.1,7.1,2.395,210,4.561,242
2022-05-24 13:15:22 +07,2022-05-24 13:15:22 +07,32,1.555,1129644032,33,67,1006,59314,0,26.629999,0,0,0,1,4.1,7.1,2.187,199,4.239,220
2022-05-24 13:25:22 +07,2022-05-24 13:25:22 +07,32,0.921,1129067315,34,67,1006,91869,0,39.32,0,0,0,1,4.1,7.1,1.974,203,3.617,217
2022-05-24 13:35:22 +07,2022-05-24 13:35:22 +07,32,1.385,1127848346,34,65,1006,141087,0,54.93,0,0,0,1,4,7,2.539,176,4.622,163
2022-05-24 13:45:22 +07,2022-05-24 13:45:22 +07,32,1.196,1131426611,34,64,1006,89032,0,38.259998,0,0,0,1,4,7,2.231,202,3.278,237
2022-05-24 13:55:22 +07,2022-05-24 13:55:22 +07,32,1.56,1127881114,34,64,1006,95969,0,38.639999,0,0,0,1,4,7,2.36,160,4.493,175
2022-05-24 14:05:22 +07,2022-05-24 14:05:22 +07,32,1.561,1128798618,33,66,1006,73699,0,30.540001,0,0,0,1,4.1,7,2.312,177,3.52,199
2022-05-24 14:15:22 +07,2022-05-24 14:15:22 +07,32,0.861,1131308646,34,65,1005,55587,0,25.35,0,0,0,1,4.1,7.1,1.791,230,3.773,198
2022-05-24 14:25:22 +07,2022-05-24 14:25:22 +07,32,1.339,1129539174,34,65,1005,49228,0,23.620001,0,0,0,1,4.1,7.1,2.055,216,3.671,268
2022-05-24 14:35:22 +07,2022-05-24 14:35:22 +07,32,1.285,1128693760,33,66,1005,85497,0,35.599998,0,0,0,1,4,7.1,2.015,183,3.329,163
2022-05-24 14:45:22 +07,2022-05-24 14:45:22 +07,32,1.038,1130076570,34,65,1005,61839,0,26.280001,0,0,0,1,4,7.1,1.996,209,3.752,188
2022-05-24 14:55:22 +07,2022-05-24 14:55:22 +07,32,1.482,1128739635,34,65,1005,97483,0,37.650002,0,0,0,1,4,7,2.716,182,4.706,162
2022-05-24 15:05:22 +07,2022-05-24 15:05:22 +07,32,1.237,1130338714,35,63,1005,125315,0,44.650002,0,0,0,1,3.9,7,1.98,173,3.368,196
2022-05-24 15:15:22 +07,2022-05-24 15:15:22 +07,32,0.693,1132537446,36,60,1005,74303,0,29.58,0,0,0,1,4,7,1.346,257,3.088,208
2022-05-24 15:25:22 +07,2022-05-24 15:25:22 +07,32,1.217,1129906176,35,61,1005,84696,0,32.419998,0,0,0,1,4,7,1.871,198,3.829,194
2022-05-24 15:35:22 +07,2022-05-24 15:35:22 +07,32,1.034,1129257370,35,63,1005,78615,0,30.08,0,0,0,1,3.9,7,2.238,210,3.328,206
2022-05-24 15:45:22 +07,2022-05-24 15:45:22 +07,32,1.124,1131767398,35,61,1005,62535,0,24.73,0,0,0,1,4,7,1.952,263,3.879,217
