gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-06-01 11:11:12 +07,2022-06-01 11:11:12 +07,32,0.918,1127369933,35,61,1006,107824,0,41.790001,0,0,0,1,4.2,7.1,1.643,196,3.481,219
2022-06-01 11:21:12 +07,2022-06-01 11:21:12 +07,32,1.19,1131249664,34,61,1006,110433,0,40.810001,0,0,0,1,4.1,7,1.93,276,3.425,229
2022-06-01 11:31:12 +07,2022-06-01 11:31:12 +07,32,0.823,1132573491,34,61,1006,97073,0,38.43,0,0,0,1,4.2,7.1,1.947,269,2.96,288
2022-06-01 11:41:12 +07,2022-06-01 11:41:12 +07,32,0.809,1130554982,35,58,1006,99139,0,40.450001,0,0,0,1,4.1,7,1.232,185,2.657,192
2022-06-01 11:51:12 +07,2022-06-01 11:51:12 +07,32,1.109,1130502554,35,58,1006,99773,0,40.77,0,0,0,1,4.1,7,1.792,265,3.74,240
2022-06-01 12:01:12 +07,2022-06-01 12:01:12 +07,32,0.814,1130109338,35,57,1006,108050,0,43.400002,0,0,0,1,4.1,7,1.589,190,2.66,203
2022-06-01 12:11:12 +07,2022-06-01 12:11:12 +07,32,1.105,1132462080,35,55,1006,116244,0,46.48,0,0,0,1,4.1,7,1.978,264,4.052,226
2022-06-01 12:21:12 +07,2022-06-01 12:21:12 +07,32,1.575,1133169869,35,56,1006,122878,0,48.139999,0,0,0,1,4.1,7.1,2.571,283,4.14,268
2022-06-01 12:31:12 +07,2022-06-01 12:31:12 +07,32,1.076,1129080422,35,57,1006,121494,0,47.990002,0,0,0,1,4.1,7.1,2.028,167,3.033,159
2022-06-01 12:41:12 +07,2022-06-01 12:41:12 +07,32,0.903,1126236160,35,54,1005,131742,0,50.919998,0,0,0,1,4.1,7,2.018,154,3.475,170
2022-06-01 12:51:12 +07,2022-06-01 12:51:12 +07,32,1.1,1131039949,35,53,1005,125817,0,48.32,0,0,0,1,4.1,7,1.611,185,3.166,258
2022-06-01 13:01:12 +07,2022-06-01 13:01:12 +07,32,0.979,1130174874,36,52,1005,65572,0,29.02,0,0,0,1,4.1,7,1.64,176,3.149,209
2022-06-01 13:11:12 +07,2022-06-01 13:11:12 +07,32,0.994,1127127450,35,54,1005,53298,0,25.200001,0,0,0,1,4.1,7,2.29,168,3.148,168
2022-06-01 13:21:12 +07,2022-06-01 13:21:12 +07,32,0.655,1130371482,35,54,1005,83321,0,35.25,0,0,0,1,4.1,7,1.88,174,2.775,179
2022-06-01 13:31:12 +07,2022-06-01 13:31:12 +07,32,0.748,1130325606,36,54,1005,121214,0,46.759998,0,0,0,1,4,7,1.309,225,2.329,233
2022-06-01 13:41:12 +07,2022-06-01 13:41:12 +07,32,1.142,1130319053,35,55,1005,116465,0,45.220001,0,0,0,1,4,7,1.925,198,3.466,291
2022-06-01 13:51:12 +07,2022-06-01 13:51:12 +07,32,1.083,1133179699,35,56,1004,122199,0,47.630001,0,0,0,1,4,7,2.226,281,3.152,261
2022-06-01 14:01:12 +07,2022-06-01 14:01:12 +07,32,0.748,1131682202,36,54,1004,109454,0,43.380001,0,0,0,1,4,7,1.499,281,3.018,246
2022-06-01 14:11:12 +07,2022-06-01 14:11:12 +07,32,1.076,1132566938,36,54,1004,120204,0,46.529999,0,0,0,1,4,7,2.315,272,3.368,242
2022-06-01 14:21:12 +07,2022-06-01 14:21:12 +07,32,1.045,1129742336,36,53,1004,117113,0,44.939999,0,0,0,1,3.9,7,2.176,194,3.316,215
2022-06-01 14:31:12 +07,2022-06-01 14:31:12 +07,32,1.402,1133258342,36,52,1003,116462,0,45.310001,0,0,0,1,3.9,7,2.213,263,3.682,270
2022-06-01 14:41:12 +07,2022-06-01 14:41:12 +07,32,1.298,1132239258,36,53,1003,114604,0,44.220001,0,0,0,1,3.9,7,2.528,267,3.461,267
2022-06-01 14:51:12 +07,2022-06-01 14:51:12 +07,32,1.058,1133012582,36,52,1003,104444,0,40.529999,0,0,0,1,3.9,7,2.116,277,3.076,281
2022-06-01 15:01:12 +07,2022-06-01 15:01:12 +07,32,1.432,1132645581,36,53,1003,107101,0,40.349998,0,0,0,1,3.9,7,2.937,272,3.762,263
2022-06-01 15:11:12 +07,2022-06-01 15:11:12 +07,32,1.236,1128988672,36,53,1003,96596,0,36.459999,0,0,0,1,3.9,7,2.406,172,3.215,242
2022-06-01 15:21:12 +07,2022-06-01 15:21:12 +07,32,1.197,1131708416,36,51,1002,71196,0,27.33,0,0,0,1,4,7,2.332,254,3.781,240
2022-06-01 15:31:12 +07,2022-06-01 15:31:12 +07,32,0.688,1132465357,36,53,1002,46868,0,19.85,0,0,0,1,4,7,1.991,175,2.706,241
