gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-01-01 06:06:22 +07,2023-01-01 06:06:22 +07,32,1.071,74.099998,20,77,1013,0,0,0.01,0,0,0,1,4,7.7,1.628,74,1.765,50
2023-01-01 06:16:22 +07,2023-01-01 06:16:22 +07,32,1.309,74.300003,20,77,1013,0,0,0.01,0,0,0,1,4,7.7,1.869,81,2.455,76
2023-01-01 06:26:22 +07,2023-01-01 06:26:21 +07,32,1.269,76.199997,20,77,1014,0,0,0.01,0,0,0,1,4,7.7,1.617,76,2.288,70
2023-01-01 06:36:22 +07,2023-01-01 06:36:21 +07,32,1.471,73.699997,20,77,1014,71,0,0.01,0,0,0,1,3.9,7.7,1.864,68,2.667,69
2023-01-01 06:46:22 +07,2023-01-01 06:46:21 +07,32,1.937,68.5,20,77,1014,373,0,0.02,0,0,0,1,4,7.7,2.673,54,3.431,40
2023-01-01 06:56:22 +07,2023-01-01 06:56:21 +07,32,1.553,72.599998,20,77,1014,1031,0,0.04,0,0,0,1,3.9,7.7,1.98,81,2.696,92
2023-01-01 07:06:22 +07,2023-01-01 07:06:21 +07,32,1.437,70,20,77,1014,2176,0,0.07,0,0,0,1,4,7.7,1.851,64,2.639,69
2023-01-01 07:16:22 +07,2023-01-01 07:16:21 +07,32,1.319,73.800003,20,77,1015,3416,0,0.11,0,0,0,1,4,7.7,1.777,64,2.587,81
2023-01-01 07:26:22 +07,2023-01-01 07:26:21 +07,32,1.436,75.599998,20,76,1015,5506,0,0.16,0,0,0,1,4,7.7,1.872,70,2.585,79
2023-01-01 07:36:22 +07,2023-01-01 07:36:21 +07,32,1.582,64,21,74,1015,5737,0,0.21,0,0,0,1,4,7.6,2.523,49,3.063,41
2023-01-01 07:46:22 +07,2023-01-01 07:46:21 +07,32,1.615,71.900002,20,75,1015,5903,0,0.26,0,0,0,1,4,7.7,2.169,72,3.26,33
2023-01-01 07:56:22 +07,2023-01-01 07:56:21 +07,32,1.871,58.299999,20,75,1015,6746,0,0.31,0,0,0,1,4,7.7,2.509,48,3.47,44
2023-01-01 08:06:22 +07,2023-01-01 08:06:22 +07,32,1.61,62.299999,20,75,1016,7301,0,0.35,0,0,0,1,4,7.6,2.703,39,3.272,53
2023-01-01 08:16:22 +07,2023-01-01 08:16:21 +07,32,1.644,65.599998,20,75,1016,8637,0,0.4,0,0,0,1,4,7.6,2.466,62,3.64,38
2023-01-01 08:26:22 +07,2023-01-01 08:26:21 +07,32,1.763,59.400002,21,73,1016,21261,0,0.46,0,0,0,1,4,7.6,2.671,63,3.612,42
2023-01-01 08:36:22 +07,2023-01-01 08:36:22 +07,32,1.147,49.200001,22,70,1016,27357,0,0.53,0,0,0,1,4.1,7.6,2.621,48,3.262,28
2023-01-01 08:46:22 +07,2023-01-01 08:46:22 +07,32,0.956,42.700001,23,67,1016,32959,0,0.59,0,0,0,1,4.1,7.6,1.515,24,2.933,60
2023-01-01 08:56:22 +07,2023-01-01 08:56:21 +07,32,1.107,35.400002,23,67,1017,40987,0,0.69,0,0,0,1,4.1,7.6,2.361,35,3.469,18
2023-01-01 09:06:22 +07,2023-01-01 09:06:21 +07,32,1.033,50.200001,24,65,1017,47088,0,0.77,0,0,0,1,4.1,7.6,2.15,51,3.345,26
2023-01-01 09:16:22 +07,2023-01-01 09:16:21 +07,32,1.109,45.299999,24,63,1017,53530,0,0.87,0,0,0,1,4.1,7.5,1.994,26,3.603,43
2023-01-01 09:26:22 +07,2023-01-01 09:26:21 +07,32,1.018,56.799999,25,62,1017,59043,0,1,0,0,0,1,4.1,7.5,1.787,320,2.813,330
2023-01-01 09:36:22 +07,2023-01-01 09:36:21 +07,32,1.365,352.200012,24,63,1016,64103,0,1.09,0,0,0,1,4.1,7.5,2.304,304,3.222,34
2023-01-01 09:46:22 +07,2023-01-01 09:46:21 +07,32,1.282,39,25,61,1016,69083,0,1.21,0,0,0,1,4.1,7.5,2.58,66,4.321,67
2023-01-01 09:56:22 +07,2023-01-01 09:56:21 +07,32,1.586,54.5,25,60,1016,73267,0,1.39,0,0,0,1,4.1,7.5,2.983,45,4.327,37
2023-01-01 10:06:22 +07,2023-01-01 10:06:21 +07,32,1.08,353.899994,25,60,1016,77801,0,1.55,0,0,0,1,4.1,7.5,2.286,33,3.411,29
2023-01-01 10:16:22 +07,2023-01-01 10:16:22 +07,32,1.31,331.899994,26,59,1016,81586,0,1.64,0,0,0,1,4.1,7.5,2.107,9,3.782,30
2023-01-01 10:26:22 +07,2023-01-01 10:26:22 +07,32,1.706,20.799999,25,60,1016,85087,0,1.78,0,0,0,1,4.1,7.5,2.606,80,4.769,58
2023-01-01 10:36:22 +07,2023-01-01 10:36:21 +07,32,1.252,50.700001,26,60,1016,88407,0,1.91,0,0,0,1,4.1,7.5,2.735,82,4.042,67
2023-01-01 10:46:22 +07,2023-01-01 10:46:21 +07,32,0.781,317.100006,27,57,1016,92334,0,1.93,0,0,0,1,4.1,7.5,1.907,303,3.207,81
2023-01-01 10:56:22 +07,2023-01-01 10:56:21 +07,32,1.24,15.7,27,54,1016,95647,0,2,0,0,0,1,4.1,7.4,2.595,33,3.943,72
2023-01-01 11:06:22 +07,2023-01-01 11:06:21 +07,32,1.215,6.4,27,55,1016,98533,0,2.16,0,0,0,1,4.1,7.4,2.396,293,3.355,304
2023-01-01 11:16:22 +07,2023-01-01 11:16:21 +07,32,1.319,52.900002,27,55,1016,100508,0,2.19,0,0,0,1,4.1,7.4,2.703,64,4.993,55
2023-01-01 11:26:22 +07,2023-01-01 11:26:21 +07,32,1.207,7.7,27,53,1016,104567,0,2.19,0,0,0,1,4.1,7.4,2.181,3,3.447,25
2023-01-01 11:36:22 +07,2023-01-01 11:36:21 +07,32,1.301,32.799999,28,52,1016,107792,0,2.39,0,0,0,1,4.1,7.4,2.613,46,4.147,40
2023-01-01 11:46:22 +07,2023-01-01 11:46:21 +07,32,1.322,339.5,28,51,1015,110339,0,2.32,0,0,0,1,4.1,7.4,2.345,35,4.358,29
2023-01-01 11:56:22 +07,2023-01-01 11:56:21 +07,32,1.688,326.399994,27,52,1015,111754,0,2.29,0,0,0,1,4,7.4,3.481,292,5.071,306
2023-01-01 12:06:22 +07,2023-01-01 12:06:21 +07,32,1.7,346,27,52,1015,115225,0,2.49,0,0,0,1,4,7.4,2.435,284,4.083,26
2023-01-01 12:16:22 +07,2023-01-01 12:16:21 +07,32,1.365,9.1,28,50,1015,117307,0,2.53,0,0,0,1,4,7.4,2.469,13,3.602,30
2023-01-01 12:26:22 +07,2023-01-01 12:26:21 +07,32,1.879,14.8,28,49,1015,118639,0,2.61,0,0,0,1,4,7.4,2.656,24,4.087,25
