gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-10-01 10:17:05 +07,2022-10-01 10:17:04 +07,32,1.471,161.800003,31,75,1007,53634,0,1.35,0,0,0,1,4.1,7.1,2.48,163,3.758,154
2022-10-01 10:27:05 +07,2022-10-01 10:27:05 +07,32,1.188,161.800003,31,74,1007,39098,0,1.02,0,0,0,1,4.1,7.1,2.259,163,3.413,174
2022-10-01 10:37:05 +07,2022-10-01 10:37:04 +07,33,16677.216797,6453.700195,31,74,1007,51779,0,1.35,0,0,0,1,4.1,7.1,1.8,203,3.346,121
2022-10-01 10:47:05 +07,2022-10-01 10:47:04 +07,32,1.114,186.600006,32,72,1007,93761,0,2.22,0,0,0,1,4.1,7.1,2.271,179,4.023,179
2022-10-01 10:57:05 +07,2022-10-01 10:57:05 +07,32,1.967,166.199997,32,69,1007,123695,0,2.87,0,0,0,1,4.2,7,2.931,156,4.777,158
2022-10-01 11:07:05 +07,2022-10-01 11:07:04 +07,32,1.789,179.600006,32,68,1007,101162,0,2.5,0,0,0,1,4.1,7,2.827,164,4.385,178
2022-10-01 11:17:05 +07,2022-10-01 11:17:05 +07,32,1.434,178.800003,33,67,1007,148008,0,3.32,0,0,0,1,4.1,7,2.646,162,3.762,185
2022-10-01 11:27:05 +07,2022-10-01 11:27:04 +07,32,1.485,217.899994,33,65,1007,109934,0,2.68,0,0,0,1,4.1,7,2.405,208,3.624,178
2022-10-01 11:37:05 +07,2022-10-01 11:37:04 +07,32,1.177,175,33,64,1007,105152,0,2.55,0,0,0,1,4.1,7,1.882,182,3.956,177
2022-10-01 11:47:05 +07,2022-10-01 11:47:04 +07,32,1.337,175.699997,33,65,1007,89441,0,2.17,0,0,0,1,4.1,7,2.404,168,4.483,176
