gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-02-01 06:06:22 +07,2023-02-01 06:06:21 +07,32,0.84,74.900002,21,74,1008,0,0,0.01,0,0,0,1,3.9,7.7,1.004,73,1.181,69
2023-02-01 06:16:22 +07,2023-02-01 06:16:22 +07,32,0.739,78.400002,21,75,1008,0,0,0.01,0,0,0,1,3.9,7.7,0.843,77,0.892,78
2023-02-01 06:26:22 +07,2023-02-01 06:26:22 +07,32,0.806,77.300003,21,76,1008,0,0,0.01,0,0,0,1,3.9,7.7,0.873,78,0.996,70
2023-02-01 06:36:22 +07,2023-02-01 06:36:21 +07,32,0.868,75.300003,21,75,1008,39,0,0.01,0,0,0,1,3.9,7.7,0.96,76,1.172,61
2023-02-01 06:46:22 +07,2023-02-01 06:46:22 +07,32,0.858,75.699997,21,75,1008,223,0,0.01,0,0,0,1,3.9,7.7,1.034,70,1.239,66
2023-02-01 06:56:22 +07,2023-02-01 06:56:22 +07,32,0.881,71.599998,21,75,1008,846,0,0.02,0,0,0,1,3.9,7.6,1.065,66,1.406,65
2023-02-01 07:06:22 +07,2023-02-01 07:06:21 +07,32,0.791,74.199997,21,74,1008,2132,0,0.04,0,0,0,1,3.9,7.6,0.95,70,1.32,68
2023-02-01 07:16:22 +07,2023-02-01 07:16:21 +07,32,0.718,77.800003,21,73,1008,3535,0,0.06,0,0,0,1,4,7.7,0.844,74,1.171,72
2023-02-01 07:26:22 +07,2023-02-01 07:26:21 +07,32,0.601,78.699997,21,72,1009,5117,0,0.09,0,0,0,1,4,7.6,0.669,79,0.935,63
2023-02-01 07:36:22 +07,2023-02-01 07:36:21 +07,32,0.559,77.699997,22,70,1009,6677,0,0.12,0,0,0,1,4,7.6,0.766,80,1.168,82
2023-02-01 07:46:22 +07,2023-02-01 07:46:22 +07,32,0.555,79.699997,23,67,1009,8392,0,0.16,0,0,0,1,4,7.6,0.787,84,1.114,46
2023-02-01 07:56:22 +07,2023-02-01 07:56:22 +07,32,0.416,86.400002,24,64,1009,10081,0,0.19,0,0,0,1,4,7.6,0.614,84,0.976,80
2023-02-01 08:06:22 +07,2023-02-01 08:06:21 +07,32,0.601,74.800003,24,62,1009,12303,0,0.22,0,0,0,1,4,7.6,0.982,64,1.546,62
2023-02-01 08:16:22 +07,2023-02-01 08:16:22 +07,32,0.324,71.099998,25,59,1010,14541,0,0.25,0,0,0,1,4,7.6,0.746,78,1.471,75
2023-02-01 08:26:22 +07,2023-02-01 08:26:21 +07,32,0.45,78.199997,26,56,1010,16961,0,0.29,0,0,0,1,4,7.6,0.887,91,1.625,52
2023-02-01 08:36:22 +07,2023-02-01 08:36:21 +07,32,1.087,69.199997,25,55,1010,20218,0,0.33,0,0,0,1,4,7.6,1.536,39,2.522,39
2023-02-01 08:46:22 +07,2023-02-01 08:46:22 +07,32,0.499,50.200001,26,54,1010,23791,0,0.36,0,0,0,1,4.1,7.6,1.208,56,2.039,47
2023-02-01 08:56:22 +07,2023-02-01 08:56:22 +07,32,0.787,54.900002,26,52,1010,28050,0,0.41,0,0,0,1,4.1,7.6,1.347,37,1.988,28
2023-02-01 09:06:22 +07,2023-02-01 09:06:21 +07,32,0.889,49.5,27,51,1010,33026,0,0.46,0,0,0,1,4.1,7.6,1.304,38,2.052,46
2023-02-01 09:16:22 +07,2023-02-01 09:16:22 +07,32,0.568,43.5,27,49,1011,38118,0,0.51,0,0,0,1,4.1,7.5,1.467,43,2.136,47
2023-02-01 09:26:22 +07,2023-02-01 09:26:21 +07,32,0.384,52.700001,28,46,1011,43043,0,0.57,0,0,0,1,4.1,7.5,0.849,47,1.765,41
2023-02-01 09:36:22 +07,2023-02-01 09:36:21 +07,32,0.43,50.200001,29,44,1011,47745,0,0.63,0,0,0,1,4.1,7.5,0.909,305,1.803,313
2023-02-01 09:46:22 +07,2023-02-01 09:46:22 +07,32,0.38,17.1,30,41,1011,52288,0,0.69,0,0,0,1,4.1,7.5,1.108,17,2.176,20
2023-02-01 09:56:22 +07,2023-02-01 09:56:22 +07,32,0.437,331.200012,30,41,1011,56146,0,0.77,0,0,0,1,4.1,7.5,0.805,349,1.793,18
2023-02-01 10:06:22 +07,2023-02-01 10:06:21 +07,32,0.49,97,31,40,1011,59761,0,0.83,0,0,0,1,4.1,7.5,0.983,101,1.54,102
2023-02-01 10:16:22 +07,2023-02-01 10:16:22 +07,32,0.599,296.399994,30,41,1011,62832,0,0.87,0,0,0,1,4.1,7.4,1.213,318,1.532,292
2023-02-01 10:26:22 +07,2023-02-01 10:26:21 +07,32,0.751,91.900002,30,41,1011,66893,0,0.96,0,0,0,1,4.1,7.5,1.37,134,2.398,126
2023-02-01 10:36:22 +07,2023-02-01 10:36:21 +07,32,0.637,121.599998,31,41,1011,69602,0,1.03,0,0,0,1,4.1,7.4,1.144,45,1.768,44
2023-02-01 10:46:22 +07,2023-02-01 10:46:21 +07,32,0.577,143,31,40,1011,74381,0,1.12,0,0,0,1,4.1,7.4,1.16,120,1.907,121
2023-02-01 10:56:22 +07,2023-02-01 10:56:21 +07,32,0.544,118.400002,32,39,1011,76969,0,1.19,0,0,0,1,4.1,7.4,1.346,96,2.487,103
2023-02-01 11:06:22 +07,2023-02-01 11:06:21 +07,32,1.144,138.800003,31,40,1011,81336,0,1.29,0,0,0,1,4.1,7.4,1.99,108,2.654,177
2023-02-01 11:16:22 +07,2023-02-01 11:16:21 +07,32,1.152,131.300003,31,40,1011,81720,0,1.25,0,0,0,1,4.1,7.4,2.698,161,3.351,153
2023-02-01 11:26:22 +07,2023-02-01 11:26:22 +07,32,0.528,2.3,31,41,1011,81628,0,1.24,0,0,0,1,4.1,7.4,0.978,0,1.537,36
2023-02-01 11:36:22 +07,2023-02-01 11:36:21 +07,32,0.746,75,32,40,1011,85133,0,1.27,0,0,0,1,4.1,7.4,2.055,75,2.746,57
2023-02-01 11:46:22 +07,2023-02-01 11:46:21 +07,32,0.825,148,32,40,1011,89022,0,1.34,0,0,0,1,4.1,7.4,1.697,190,2.704,205
2023-02-01 11:56:22 +07,2023-02-01 11:56:22 +07,32,0.995,141.100006,32,40,1010,94049,0,1.44,0,0,0,1,4,7.4,1.946,135,2.674,109
2023-02-01 12:06:22 +07,2023-02-01 12:06:22 +07,32,1.092,230.5,32,39,1010,96051,0,1.47,0,0,0,1,4.1,7.4,1.988,269,2.694,267
2023-02-01 12:16:22 +07,2023-02-01 12:16:22 +07,32,0.72,119.599998,32,38,1010,94857,0,1.38,0,0,0,1,4,7.4,1.3,90,2.262,102
2023-02-01 12:26:22 +07,2023-02-01 12:26:21 +07,32,0.736,123.099998,32,37,1010,94464,0,1.41,0,0,0,1,4,7.4,1.32,127,2.362,114
2023-02-01 12:36:22 +07,2023-02-01 12:36:22 +07,32,0.718,118.599998,32,37,1009,94538,0,1.45,0,0,0,1,3.9,7.4,1.232,92,1.975,77
2023-02-01 12:46:22 +07,2023-02-01 12:46:21 +07,32,0.695,84.699997,32,37,1009,93907,0,1.47,0,0,0,1,3.9,7.4,1.577,90,2.214,113
2023-02-01 12:56:22 +07,2023-02-01 12:56:22 +07,32,1.233,278.299988,32,38,1009,91906,0,1.42,0,0,0,1,4,7.4,1.683,274,3.007,284
2023-02-01 13:06:22 +07,2023-02-01 13:06:21 +07,32,1.228,301.5,32,38,1009,91921,0,1.46,0,0,0,1,4,7.3,2.284,294,3.072,281
2023-02-01 13:16:22 +07,2023-02-01 13:16:22 +07,32,1.493,274.399994,32,38,1008,91861,0,1.44,0,0,0,1,3.9,7.4,2.57,271,3.26,272
2023-02-01 13:26:22 +07,2023-02-01 13:26:22 +07,32,0.994,242,32,39,1008,92889,0,1.43,0,0,0,1,3.9,7.4,1.716,274,2.542,247
2023-02-01 13:36:22 +07,2023-02-01 13:36:21 +07,32,1.239,259.600006,32,37,1008,93724,0,1.4,0,0,0,1,3.9,7.4,2.398,284,3.549,271
2023-02-01 13:46:22 +07,2023-02-01 13:46:22 +07,32,1.367,270.600006,32,36,1008,95488,0,1.43,0,0,0,1,3.9,7.4,2.732,264,3.646,267
2023-02-01 13:56:22 +07,2023-02-01 13:56:21 +07,32,0.951,229.800003,33,36,1007,88090,0,1.33,0,0,0,1,3.9,7.4,1.993,268,2.649,267
2023-02-01 14:06:22 +07,2023-02-01 14:06:22 +07,32,1.184,273.700012,33,36,1007,85829,0,1.28,0,0,0,1,3.9,7.4,3.373,277,4.64,278
2023-02-01 14:16:22 +07,2023-02-01 14:16:21 +07,32,1.396,284.600006,33,36,1007,79060,0,1.16,0,0,0,1,3.9,7.4,2.585,280,3.347,280
